,url,event_url,date,result,fighter,opponent,title,method,round,time,format,f_head_sig_str,f_body_sig_str,f_leg_sig_str,f_distance_sig_str,f_clinch_sig_str,f_ground_sig_str,o_head_sig_str,o_body_sig_str,o_leg_sig_str,o_distance_sig_str,o_clinch_sig_str,o_ground_sig_str,f_sig_str_head_perc,f_sig_str_body_perc,f_sig_str_leg_perc,f_sig_str_dist_perc,f_sig_str_clinch_perc,f_sig_str_ground_perc,o_sig_str_head_perc,o_sig_str_body_perc,o_sig_str_leg_perc,o_sig_str_dist_perc,o_sig_str_clinch_perc,o_sig_str_ground_perc
1098,http://www.ufcstats.com/fight-details/3a9e0fed344fd07d,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,L,Clay Guida,Mark Madsen,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),30of161,5of13,37of38,64of203,8of9,0of0,70of159,17of21,11of12,80of172,18of20,0of0,0.41,0.06,0.51,0.88,0.11,0.0,0.71,0.17,0.11,0.81,0.18,0.0
1099,http://www.ufcstats.com/fight-details/47230f9b5d7ae037,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,W,Parker Porte,Chase Sherman,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),116of243,17of17,16of18,141of270,7of7,1of1,69of199,15of17,33of33,115of247,2of2,0of0,0.77,0.11,0.1,0.94,0.04,0.0,0.58,0.12,0.28,0.98,0.01,0.0
1100,http://www.ufcstats.com/fight-details/e1897ff433134cb8,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,L,Trevin Jones,Saidyokub Kakhramono,Bantamweight Bout,Submission,3,4:39,3 Rnd (5-5-5),6of23,5of7,1of1,5of21,5of5,2of5,21of48,10of11,5of6,21of46,15of19,0of0,0.5,0.41,0.08,0.41,0.41,0.16,0.58,0.27,0.13,0.58,0.41,0.0
1101,http://www.ufcstats.com/fight-details/755d84d5f4aa4dbf,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,W,Vinc Pichel,Austin Hubbard,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),28of108,16of23,27of29,59of145,10of12,2of3,29of110,17of31,10of11,51of145,4of6,1of1,0.39,0.22,0.38,0.83,0.14,0.02,0.51,0.3,0.17,0.91,0.07,0.01
1102,http://www.ufcstats.com/fight-details/0b47788da6de735e,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,W,Alexandre Pantoja,Brandon Royval,Flyweight Bout,Submission,2,1:46,3 Rnd (5-5-5),19of37,3of3,0of0,21of38,1of2,0of0,12of53,3of5,2of3,17of60,0of0,0of1,0.86,0.13,0.0,0.95,0.04,0.0,0.7,0.17,0.11,1.0,0.0,0.0
1103,http://www.ufcstats.com/fight-details/12d2b282561b5e5f,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,W,Austin Lingo,Luis Saldan,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),45of143,23of32,5of6,73of179,0of2,0of0,34of111,26of31,17of18,75of158,2of2,0of0,0.61,0.31,0.06,1.0,0.0,0.0,0.44,0.33,0.22,0.97,0.02,0.0
1104,http://www.ufcstats.com/fight-details/bfacb44c24bfe0e9,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,W,Brian Kelleher,Domingo Pilarte,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),24of35,2of3,2of2,1of3,0of0,27of37,2of8,1of2,0of1,2of9,0of1,1of1,0.85,0.07,0.07,0.03,0.0,0.96,0.66,0.33,0.0,0.66,0.0,0.33
1105,http://www.ufcstats.com/fight-details/92d39a17e34cf581,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,L,Bea Maleck,Josiane Nunes,Women's Bantamweight Bout,KO/TKO,1,4:54,3 Rnd (5-5-5),13of53,12of19,10of10,35of82,0of0,0of0,26of89,15of26,11of14,45of118,7of11,0of0,0.37,0.34,0.28,1.0,0.0,0.0,0.5,0.28,0.21,0.86,0.13,0.0
1106,http://www.ufcstats.com/fight-details/5e2ce5aa3a92c2df,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,W,William Knight,Fabio Cherant,Light Heavyweight Bout,KO/TKO,1,3:58,3 Rnd (5-5-5),5of13,1of1,8of10,11of21,0of0,3of3,3of11,10of10,2of2,15of23,0of0,0of0,0.35,0.07,0.57,0.78,0.0,0.21,0.2,0.66,0.13,1.0,0.0,0.0
1107,http://www.ufcstats.com/fight-details/8badcb2134c1cdaf,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,L,Roosevelt Roberts,Ignacio Bahamondes,Lightweight Bout,KO/TKO,3,4:55,3 Rnd (5-5-5),47of154,2of5,6of9,54of166,1of2,0of0,41of145,31of43,33of40,97of216,6of9,2of3,0.85,0.03,0.1,0.98,0.01,0.0,0.39,0.29,0.31,0.92,0.05,0.01
1108,http://www.ufcstats.com/fight-details/47a157222b2c9092,http://www.ufcstats.com/event-details/2f13e4020cea5b38,2021-08-21,L,Sasha Palatniko,Ramiz Brahima,Welterweight Bout,Submission,1,2:33,3 Rnd (5-5-5),1of1,0of0,0of0,1of1,0of0,0of0,1of2,0of0,0of0,1of2,0of0,0of0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1109,http://www.ufcstats.com/fight-details/bf732e22055e8634,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,L,Derrick Lewis,Ciryl Gane,UFC Interim Heavyweight Title Bout,KO/TKO,3,4:11,5 Rnd (5-5-5-5-5),8of24,6of11,2of2,15of36,1of1,0of0,50of69,16of21,32of32,67of89,16of17,15of16,0.5,0.37,0.12,0.93,0.06,0.0,0.51,0.16,0.32,0.68,0.16,0.15
1110,http://www.ufcstats.com/fight-details/980927e7dcc131c0,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Jose Ald,Pedro Munhoz,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),74of168,32of47,8of8,114of223,0of0,0of0,35of131,3of6,37of42,71of175,4of4,0of0,0.64,0.28,0.07,1.0,0.0,0.0,0.46,0.04,0.49,0.94,0.05,0.0
1111,http://www.ufcstats.com/fight-details/efe985e626a0d8c0,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,L,Michael Chiesa,Vicente Luque,Welterweight Bout,Submission,1,3:25,3 Rnd (5-5-5),4of12,0of0,0of0,4of12,0of0,0of0,2of7,1of1,4of4,7of12,0of0,0of0,1.0,0.0,0.0,1.0,0.0,0.0,0.28,0.14,0.57,1.0,0.0,0.0
1112,http://www.ufcstats.com/fight-details/903d2c361d005b70,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Tecia Torres,Angela Hill,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),80of217,41of52,23of29,127of274,16of22,1of2,64of141,29of41,3of6,73of160,22of26,1of2,0.55,0.28,0.15,0.88,0.11,0.0,0.66,0.3,0.03,0.76,0.22,0.01
1113,http://www.ufcstats.com/fight-details/962aab0abdd34173,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Song Yadong,Casey Kenne,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),66of197,34of44,16of16,110of249,6of8,0of0,45of140,20of31,13of19,77of188,1of2,0of0,0.56,0.29,0.13,0.94,0.05,0.0,0.57,0.25,0.16,0.98,0.01,0.0
1114,http://www.ufcstats.com/fight-details/76ece0ee2ef5d240,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,L,Bobby Green,Rafael Fiziev,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),93of197,34of45,16of21,138of257,5of6,0of0,47of132,26of44,31of47,96of212,8of11,0of0,0.65,0.23,0.11,0.96,0.03,0.0,0.45,0.25,0.29,0.92,0.07,0.0
1115,http://www.ufcstats.com/fight-details/3d75081ce43774ca,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Vince Morales,Drako Rodrigue,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),46of150,26of40,4of6,69of183,7of12,0of1,45of138,2of3,8of10,49of143,5of7,1of1,0.6,0.34,0.05,0.9,0.09,0.0,0.81,0.03,0.14,0.89,0.09,0.01
1116,http://www.ufcstats.com/fight-details/dcd0793ff1a43b68,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Alonzo Menifield,Ed Herman,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),75of122,4of4,14of14,70of107,13of21,10of12,31of115,9of10,1of1,38of119,3of7,0of0,0.8,0.04,0.15,0.75,0.13,0.1,0.75,0.21,0.02,0.92,0.07,0.0
1117,http://www.ufcstats.com/fight-details/f2336b7545f5f442,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,L,Karolina Kowalkiewic,Jessica Penn,Women's Strawweight Bout,Submission,1,4:32,3 Rnd (5-5-5),3of7,0of0,5of5,4of7,0of0,4of5,9of16,3of3,0of0,4of10,0of0,8of9,0.37,0.0,0.62,0.5,0.0,0.5,0.75,0.25,0.0,0.33,0.0,0.66
1118,http://www.ufcstats.com/fight-details/85c5dd604d5b3634,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Manel Kape,Ode Osbourne,Flyweight Bout,KO/TKO,1,4:44,3 Rnd (5-5-5),14of23,2of3,3of3,16of25,0of0,3of4,9of25,6of8,3of5,18of38,0of0,0of0,0.73,0.1,0.15,0.84,0.0,0.15,0.5,0.33,0.16,1.0,0.0,0.0
1119,http://www.ufcstats.com/fight-details/9a678f346946b6a4,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Miles Johns,Anderson Dos Santos,Bantamweight Bout,KO/TKO,3,1:16,3 Rnd (5-5-5),54of90,11of12,15of16,78of116,2of2,0of0,24of149,3of9,5of6,31of163,1of1,0of0,0.67,0.13,0.18,0.97,0.02,0.0,0.75,0.09,0.15,0.96,0.03,0.0
1120,http://www.ufcstats.com/fight-details/cce232c1b1b2e4a0,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,L,Victoria Leonardo,Melissa Gatt,Women's Flyweight Bout,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),14of58,13of17,16of16,38of84,3of4,2of3,42of83,12of19,16of19,63of110,6of10,1of1,0.32,0.3,0.37,0.88,0.06,0.04,0.6,0.17,0.22,0.9,0.08,0.01
1121,http://www.ufcstats.com/fight-details/af9927b5589e708b,http://www.ufcstats.com/event-details/972197a8c61ac413,2021-08-07,W,Johnny Munoz,Jamey Simmons,Bantamweight Bout,Submission,2,2:35,3 Rnd (5-5-5),6of61,2of2,6of8,13of68,0of1,1of2,4of31,1of3,2of3,7of37,0of0,0of0,0.42,0.14,0.42,0.92,0.0,0.07,0.57,0.14,0.28,1.0,0.0,0.0
1122,http://www.ufcstats.com/fight-details/8522bc62e8d942ab,http://www.ufcstats.com/event-details/320edfb0332b7073,2021-07-31,L,Uriah Hall,Sean Stricklan,Middleweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),56of173,33of66,18of19,106of257,1of1,0of0,173of414,10of11,3of3,169of400,9of12,8of16,0.52,0.3,0.16,0.99,0.0,0.0,0.93,0.05,0.01,0.9,0.04,0.04
1123,http://www.ufcstats.com/fight-details/b4622ca7cf0e8506,http://www.ufcstats.com/event-details/320edfb0332b7073,2021-07-31,W,Cheyanne Vlismas,Gloria de Paula,Women's Strawweight Bout,KO/TKO,1,1:00,3 Rnd (5-5-5),11of15,0of1,0of0,4of8,0of0,7of8,5of8,0of0,0of0,5of8,0of0,0of0,1.0,0.0,0.0,0.36,0.0,0.63,1.0,0.0,0.0,1.0,0.0,0.0
1124,http://www.ufcstats.com/fight-details/e3ecb94228c2739f,http://www.ufcstats.com/event-details/320edfb0332b7073,2021-07-31,L,Niklas Stolze,Jared Gooden,Welterweight Bout,KO/TKO,1,1:08,3 Rnd (5-5-5),4of10,2of2,1of1,7of13,0of0,0of0,11of17,0of3,3of3,13of21,0of0,1of2,0.57,0.28,0.14,1.0,0.0,0.0,0.78,0.0,0.21,0.92,0.0,0.07
1125,http://www.ufcstats.com/fight-details/6671b567c4eb9982,http://www.ufcstats.com/event-details/320edfb0332b7073,2021-07-31,L,Collin Angli,Melsik Baghdasaryan,Featherweight Bout,KO/TKO,2,1:50,3 Rnd (5-5-5),14of34,9of15,2of2,19of43,6of8,0of0,28of52,12of15,4of8,32of62,10of10,2of3,0.56,0.36,0.08,0.76,0.24,0.0,0.63,0.27,0.09,0.72,0.22,0.04
1126,http://www.ufcstats.com/fight-details/9eef9b7967991296,http://www.ufcstats.com/event-details/320edfb0332b7073,2021-07-31,L,Bryan Barberena,Jason Witt,Welterweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),50of110,0of3,0of0,40of99,4of6,6of8,27of71,8of12,0of0,25of67,6of10,4of6,1.0,0.0,0.0,0.8,0.08,0.12,0.77,0.22,0.0,0.71,0.17,0.11
1127,http://www.ufcstats.com/fight-details/12ceec9431fb0827,http://www.ufcstats.com/event-details/320edfb0332b7073,2021-07-31,W,Chris Gruetzemacher,Rafa Garcia,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),60of147,31of32,9of11,76of163,24of27,0of0,58of129,7of8,7of9,58of124,11of17,3of5,0.6,0.31,0.09,0.76,0.24,0.0,0.8,0.09,0.09,0.8,0.15,0.04
